t,range_m,alt_m,speed,mach,fuel,g_avail,g_achieved,drag_para,drag_induced,thrust,cross_x,phase,label
124.80000000004539,9756.938528699533,12.005945420298167,679.7297201069118,1.9977174834160711,461.16911074236276,15.158722488755453,1.1645679570790963,32012.697346614965,1058.5819074573649,40645.208418191825,114.35381943690463,5,TERMINAL
124.90000000004547,9689.532827073615,12.00388237784481,680.0103403452111,1.998542175667077,460.8405970407263,15.17310414040938,1.0007385894306038,31993.260041319543,780.856151815633,39979.26741566597,122.41397035133677,5,TERMINAL
125.00000000004555,9622.107802209286,12.001836479029505,680.2635025811146,1.9992861695365052,460.51739251760745,15.18623840742327,1.210219728351758,31975.66991950162,1140.8539801228133,39350.56139986691,130.46973181358564,5,TERMINAL
125.10000000004563,9554.658921276321,11.999814601619898,680.4669243309684,1.9998839772409045,460.1988991055875,15.197131466724215,1.7057726491187442,31961.499484598513,2264.54464121424,38827.044211340246,138.45602714909472,5,TERMINAL
125.2000000000457,9487.183405871492,11.997821320941819,680.5964998388039,2.0002647523751653,459.88392723445736,15.204710131540455,2.3442387258181294,31965.451028160038,4274.395465100733,38485.19791302976,146.30353868385822,5,TERMINAL
125.30000000004578,9419.680649374832,11.995859531653776,680.6268747070746,2.000353978759658,459.5706285722543,15.207848749260767,3.061477285804028,31967.717405519317,7287.737088818273,38408.680875242295,153.93896387603792,5,TERMINAL
125.40000000004586,9352.152551963069,11.993930935807583,680.5327187025939,2.000077211212314,459.2564561865455,15.20542766313324,3.8315099554955463,31960.723502562036,11415.33740247975,38684.944682046465,161.2853164643047,5,TERMINAL
125.50000000004594,9284.603888208061,11.992036415087252,680.2881049756869,1.9993582510896473,458.93812756037744,15.196307508596883,4.641530281253245,31974.00605835856,16760.237777473765,39406.87733760015,168.2622617121118,5,TERMINAL
125.60000000004602,9217.042774431962,11.99017630786934,679.8664880392153,1.9981190815736019,458.61157491019304,15.179330773548887,5.48364325710919,32003.306533796524,23416.861810233615,40672.89994651255,174.78648139197855,5,TERMINAL
125.7000000000461,9149.481053427911,11.988350605123125,679.2423195031256,1.9962846162994066,458.27192254870624,15.153396764557082,6.3520108290057244,32046.410152175315,31470.259409233528,42582.533583098004,180.77209016630695,5,TERMINAL
125.80000000004618,9081.934657403091,11.986559084978774,678.3910177373051,1.9937826101975846,457.9134782007895,15.117463153548826,7.241741880449537,32104.679507982073,40995.566662918114,45236.28015747609,186.13109689189434,5,TERMINAL
125.90000000004626,9014.42398273934,11.98480140245377,677.2893175033404,1.9905446870587515,457.5297300172045,15.070564551039322,8.148413300109532,32179.203156058873,52057.59106577484,48734.45580186904,190.77390736750365,5,TERMINAL
126.00000000004634,8946.974253673901,11.983077146351828,675.915603989,1.9865073212573656,457.11335331383043,15.011830239648372,9.067846870045708,32270.734630274812,64710.48578972011,53176.01436431009,194.60987018791107,5,TERMINAL
126.10000000004642,8879.613524367198,11.981423094544718,674.341258495599,1.9818803023998226,456.6568551149471,14.944531675776522,9.539838285256504,32373.742275416036,71932.5744223594,58378.958352596026,197.5527549940326,5,TERMINAL
